317185008	apartments	No name	No name	No name	"building":"apartments"
317185009	apartments	No name	No name	No name	"building":"apartments"
317318090	yes	No name	No name	No name	"amenity":"parking","building":"yes","building:levels":"7","capacity":"2275","fee":"yes","parking":"multi-storey"
317318091	yes	No name	No name	No name	"building":"yes"
317318093	yes	No name	No name	No name	"building":"yes"
317318094	yes	No name	No name	No name	"building":"yes"
317318098	yes	No name	No name	No name	"building":"yes"
317318102	yes	No name	No name	No name	"building":"yes"
317318103	yes	No name	No name	No name	"building":"yes"
317318104	yes	No name	No name	No name	"building":"yes"
317318106	yes	No name	No name	No name	"building":"yes"
317318107	yes	No name	No name	No name	"building":"yes"
317318108	yes	No name	No name	No name	"building":"yes"
317318109	yes	No name	No name	No name	"building":"yes"
318329295	KLHO	44	No name	No name	"addr:city":"Damansara Heights","addr:housenumber":"44","addr:postcode":"50490","addr:street":"Jalan Dungun","building":"KLHO","name":"Indah Water Konsortium (IWK)","phone":"+603 2780 1100","website":"http://www.iwk.com.my","wikipedia":"en:Indah Water Konsortium"
318479150	roof	No name	No name	No name	"amenity":"bus_station","building":"roof","layer":"1","name":"RapidKL Hab Bas Sinar Kota","operator":"RapidKL","source":"survey"
318966677	yes	206	No name	No name	"addr:city":"Kuala Lumpur","addr:country":"MY","addr:housenumber":"206","addr:postcode":"50450","addr:street":"Jalan Ampang","alt_name":"Royal Thai Embassy","amenity":"embassy","building":"yes","country":"TH","name":"Kedutaan DiRaja Thai","name:en":"Royal Thai Embassy","name:zh":"泰国驻马大使馆","phone":"+60321488222","website":"http://thaiembassy.org"
319483897	yes	No name	No name	No name	"building":"yes","height":"130","name":"Menara Haw Par","source":"bing"
319483899	yes	No name	No name	No name	"addr:city":"Kuala Lumpur","addr:postcode":"50250","addr:street":"Lorong P. Ramlee","building":"yes","height":"80","name":"UBN Apartment","source":"bing;local_knowledge"
319483902	yes	No name	No name	No name	"building":"yes","height":"108","name":"Shangri-La Hotel","source":"bing"
319483908	yes	No name	No name	No name	"building":"yes","height":"85","name":"Wisma Kim Seah","source":"bing"
319483913	yes	No name	No name	No name	"building":"yes","name":"Menara Mbf","source":"bing"
319483915	yes	No name	No name	No name	"building":"yes","source":"bing"
319483917	yes	No name	No name	No name	"building":"yes","height":"105","name":"Wisma Nusantara","source":"bing"
319483919	yes	No name	No name	No name	"building":"yes","source":"bing"
319483921	yes	No name	No name	No name	"building":"yes","source":"bing"
319483923	yes	No name	No name	No name	"building":"yes","source":"bing"
319483925	yes	No name	No name	No name	"building":"yes","name":"Plaza Atrium","source":"bing"
319483928	yes	No name	No name	No name	"building":"yes","height":"41'","name":"Menara Smi","source":"bing"
321181130	apartments	2A	No name	No name	"addr:city":"Petaling Jaya","addr:housename":"Damai Senja Court","addr:housenumber":"2A","addr:postcode":"46000","addr:street":"Jalan PJS1/52","building":"apartments","building:levels":"12","name":"Damai Senja Court"
323214810	terrace	No name	No name	No name	"building":"terrace"
323214811	terrace	No name	No name	No name	"building":"terrace"
323214812	terrace	No name	No name	No name	"building":"terrace"
323214813	terrace	No name	No name	No name	"building":"terrace"
323214814	terrace	No name	No name	No name	"building":"terrace"
323214815	terrace	No name	No name	No name	"building":"terrace"
323293140	yes	No name	No name	No name	"building":"yes","height":"92","name":"Holiday Inn Express","tourism":"hotel"
323295036	office	2	No name	No name	"addr:city":"Kuala Lumpur","addr:housenumber":"2","addr:postcode":"50470","addr:street":"Jalan Stesen Sentral 2","building":"office","building:levels":"49","height":"208","name":"Q Sentral","website":"http://www.qsentral.my/"
323295037	hotel	6	No name	No name	"addr:city":"Kuala Lumpur","addr:housenumber":"6","addr:postcode":"50470","addr:street":"Jalan Stesen Sentral 2","building":"hotel"
323394984	public	No name	No name	No name	"addr:city":"Kuala Lumpur","addr:postcode":"50566","addr:street":"Jalan Damansara","building":"public","email":"prmuziumnegara@jmm.gov.my","name":"Muzium Negara","name:de":"Nationalmuseum","name:en":"National Museum","name:es":"Museo nacional de Malasia","name:zh":"国家博物馆","opening_hours":"09:00-18:00","phone":"+60 03 2267 1111","start_date":"1963","tourism":"museum","website":"http://www.muziumnegara.gov.my/","wikidata":"Q917630","wikipedia":"en:National Museum (Malaysia)"
323488614	yes	No name	No name	No name	"building":"yes"
323488616	yes	No name	No name	No name	"building":"yes","name":"Persatuan Penduduk-Penduduk Taman Desa","name:en":"Residents Association Taman Desa"
323708397	yes	No name	No name	No name	"amenity":"toilets","building":"yes"
323710687	yes	No name	No name	No name	"building":"yes"
323762218	yes	No name	No name	No name	"building":"yes"
323762220	yes	No name	No name	No name	"building":"yes","name":"Child Interview Centre (CIC)","name:ms":"Pusat Temuduga Kanak-kanak"
323762223	yes	No name	No name	No name	"building":"yes"
323762224	yes	No name	No name	No name	"building":"yes"
323762225	yes	No name	No name	No name	"building":"yes"
323762226	yes	No name	No name	No name	"building":"yes"
323762857	retail	18	No name	No name	"addr:housenumber":"18","addr:postcode":"46200","addr:street":"Persiaran Barat","building":"retail","name":"Amcorp Mall","smoking":"no"
323767138	yes	No name	No name	No name	"amenity":"parking","building":"yes"
323906185	yes	No name	No name	No name	"building":"yes"
323906186	yes	No name	No name	No name	"building":"yes","leisure":"sports_centre","name":"Sports Center - Bukit Kiara Equestrian and Country Club"
323906189	yes	No name	No name	No name	"building":"yes"
323906190	yes	No name	No name	No name	"building":"yes"
323906193	yes	No name	No name	No name	"building":"yes","name":"Club House Bukit Kiara Equestrian and Country Club"
324065669	yes	No name	No name	No name	"building":"yes","source":"Bing"
324065672	yes	No name	No name	No name	"building":"yes","source":"Bing"
324065679	yes	No name	No name	No name	"building":"yes","source":"Bing"
324065681	yes	No name	No name	No name	"addr:housename":"Intermark Tower and shopping mall","building":"yes","source":"Bing"
324066185	yes	No name	No name	No name	"building":"yes","building:levels":"6","source":"bing"
324071500	commercial	No name	No name	No name	"building":"commercial","source":"Bing"
324071501	yes	No name	No name	No name	"building":"yes","source":"Bing"
324071504	yes	No name	No name	No name	"building":"yes","source":"Bing"
324193666	yes	No name	No name	No name	"building":"yes"
324193676	yes	No name	No name	No name	"building":"yes"
324195046	yes	No name	No name	No name	"building":"yes"
324334666	temple	No name	No name	No name	"amenity":"place_of_worship","building":"temple","name":"Kun Yam Thong Temple","religion":"buddhist"
325467657	yes	No name	No name	No name	"building":"yes","source":"Bing"
325467658	yes	No name	No name	No name	"building":"yes","source":"Bing"
325467660	yes	No name	No name	No name	"alt_name":"AIA (new)","building":"yes","name":"AIA Cap Square Tower 2","source":"local"
325494878	yes	No name	No name	No name	"building":"yes","source":"Bing"
325494879	yes	No name	No name	No name	"building":"yes","source":"Bing"
325494880	yes	55	No name	No name	"addr:city":"Kuala Lumpur","addr:housename":"Menara AmBank","addr:housenumber":"55","addr:postcode":"50200","addr:street":"Jalan Raja Chulan","building":"yes","building:levels":"26","height":"105","levels":"26","name":"AmBank Group","phone":"+60 32036 2633","source":"Bing"
325494881	yes	No name	No name	No name	"building":"yes","source":"Bing"
325494882	yes	No name	No name	No name	"building":"yes","source":"Bing"
325494883	church	70	No name	No name	"addr:city":"Kuala Lumpur","addr:housenumber":"70","addr:postcode":"50200","addr:street":"Changkat Bukit Bintang","amenity":"place_of_worship","building":"church","denomination":"baptist","name":"Kuala Lumpur Baptist Church","religion":"christian","source":"Bing"
325494884	yes	No name	No name	No name	"building":"yes","name":"Wisma Boustead","source":"Bing"
326487173	apartments	No name	No name	No name	"addr:city":"Petaling Jaya","addr:postcode":"47350","addr:street":"Jalan 16/18","building":"apartments","building:levels":"16","name":"Prima Sixteen Condominium","name_1":"Prima 16"
326487531	apartments	No name	No name	No name	"addr:city":"Petaling Jaya","addr:postcode":"47350","addr:street":"Jalan 16/18","building":"apartments","name":"Prima Sixteen Condominium Phase 2","name_1":"Prima 16"
327284831	yes	No name	No name	No name	"building":"yes"
327463196	commercial	1018	No name	No name	"addr:city":"Kuala Lumpur","addr:housenumber":"1018","addr:postcode":"55100","addr:street":"Jalan Sultan Ismail","building":"commercial","name":"Quill City Mall","name:zh":"桂和广场","operator":"Quill","shop":"mall","website":"http://www.quillcitymall.com.my","wikidata":"Q7936141","wikipedia":"en:Quill City"
327466910	yes	No name	No name	No name	"building":"yes","name":"Raintree Club House"
327466911	yes	No name	No name	No name	"building":"yes"
327466913	yes	No name	No name	No name	"building":"yes"
327466919	yes	No name	No name	No name	"building":"yes","name":"Raintree Club House"
327466922	yes	No name	No name	No name	"building":"yes"
327466923	yes	No name	No name	No name	"building":"yes"
329659108	retail	No name	No name	No name	"building":"retail"
329659110	roof	No name	No name	No name	"amenity":"marketplace","building":"roof","name":"Pasar Muhibbah"
329659113	retail	No name	No name	No name	"building":"retail"
329659839	retail	No name	No name	No name	"building":"retail"
329659840	apartments	No name	No name	No name	"building":"apartments"
329659841	apartments	No name	No name	No name	"building":"apartments"
329659842	retail	No name	No name	No name	"building":"retail"
329659843	apartments	No name	No name	No name	"building":"apartments"
329659844	apartments	No name	No name	No name	"building":"apartments"
329659845	apartments	No name	No name	No name	"building":"apartments"
329659846	retail	No name	No name	No name	"building":"retail"
329659847	retail	No name	No name	No name	"building":"retail"
329660281	retail	No name	No name	No name	"building":"retail"
329660282	retail	No name	No name	No name	"building":"retail"
329660283	retail	No name	No name	No name	"building":"retail"
329660284	retail	No name	No name	No name	"building":"retail"
329660285	retail	No name	No name	No name	"building":"retail"
329660286	retail	No name	No name	No name	"building":"retail"
330472772	apartments	3	No name	No name	"addr:city":"Kuala Lumpur","addr:housename":"Desa Kudalari Condominium","addr:housenumber":"3","addr:postcode":"50450","addr:street":"Lorong Kuda","building":"apartments","building:height":"9","building:levels":"3","description":"First condominium of Malaysia","landuse":"residential","name":"Desa Kudalari","website":"http://www.propwall.my/klcc/desa_kudalari"
330472942	apartments	3	No name	No name	"addr:city":"Kuala Lumpur","addr:housename":"Desa Kudalari Condominium","addr:housenumber":"3","addr:postcode":"50450","addr:street":"Lorong Kuda","building":"apartments","building:height":"81","building:levels":"19","height":"81","historic":"First condominium of Malaysia","landuse":"residential","name":"Desa Kudalari"
330474988	hut	No name	No name	No name	"building":"hut","leisure":"sauna","name":"Gazebo"
330905848	yes	No name	No name	No name	"building":"yes"
330905849	yes	No name	No name	No name	"amenity":"food_court","building":"yes","name":"Taman Desa Food Court"
330905850	yes	No name	No name	No name	"building":"yes"
330905851	yes	No name	No name	No name	"building":"yes"
330905853	yes	No name	No name	No name	"building":"yes"
330905854	roof	No name	No name	No name	"building":"roof"
330905855	yes	No name	No name	No name	"building":"yes"
330905856	yes	No name	No name	No name	"building":"yes"
330905857	yes	No name	No name	No name	"building":"yes"
330905859	yes	No name	No name	No name	"building":"yes"
330905863	yes	No name	No name	No name	"building":"yes"
330905865	yes	No name	No name	No name	"building":"yes"
331501862	yes	No name	No name	No name	"building":"yes"
331980412	yes	No name	No name	No name	"addr:street":"Jalan Tun Razak","building":"yes","building:levels":"3","ele":"100","name:fa":"مرکز خرید دیلا خانوم","phone":"+60262465087","wikidata":"Q6805124","wikipedia":"en:Medan Tuanku"
331980621	yes	No name	No name	No name	"addr:street":"Jalan Tun Razak","amenity":"restaurant","building":"yes","cuisine":"burger","delivery":"yes","smoking":"no","takeaway":"yes"
337172799	house	No name	No name	No name	"building":"house"
337172800	house	No name	No name	No name	"building":"house"
337172801	house	No name	No name	No name	"building":"house"
337172802	house	No name	No name	No name	"building":"house"
337172803	house	No name	No name	No name	"building":"house"
337173048	yes	No name	No name	No name	"amenity":"place_of_worship","building":"yes","name":"Masjid Jamek Tengku Abdul Aziz Shah","religion":"muslim"
337173710	yes	No name	No name	No name	"amenity":"restaurant","building":"yes","name":"Restoran Sambal Hijau"
337173711	house	No name	No name	No name	"building":"house"
337173712	house	No name	No name	No name	"building":"house"
337173713	house	No name	No name	No name	"building":"house"
337173714	house	No name	No name	No name	"building":"house"
337173715	house	No name	No name	No name	"building":"house"
337173716	house	No name	No name	No name	"building":"house"
337173717	house	No name	No name	No name	"building":"house"
337173718	yes	No name	No name	No name	"building":"yes"
337173719	yes	No name	No name	No name	"building":"yes"
337173720	yes	No name	No name	No name	"building":"yes"
337173721	yes	No name	No name	No name	"building":"yes"
337173722	house	No name	No name	No name	"building":"house"
337173723	house	No name	No name	No name	"building":"house"
337173724	house	No name	No name	No name	"building":"house"
337173725	house	No name	No name	No name	"building":"house"
337175272	house	No name	No name	No name	"building":"house"
337175273	house	No name	No name	No name	"building":"house"
337175274	house	No name	No name	No name	"building":"house"
337175275	house	No name	No name	No name	"building":"house"
337175276	house	No name	No name	No name	"building":"house"
337175277	yes	No name	No name	No name	"addr:street":"Jalan Sungai Penchala","amenity":"restaurant","building":"yes","cuisine":"seafood;malay","name":"Sambal Hijau","opening_hours":"Mo-Sa 07:00-02:00","takeaway":"yes"
337175278	house	No name	No name	No name	"building":"house"
337175279	house	No name	No name	No name	"building":"house"
337176162	yes	No name	No name	No name	"building":"yes"
337176163	yes	No name	No name	No name	"building":"yes"
337176164	yes	No name	No name	No name	"building":"yes"
337176165	house	No name	No name	No name	"building":"house"
337176166	house	No name	No name	No name	"building":"house"
337176167	house	No name	No name	No name	"building":"house"
337176168	house	No name	No name	No name	"building":"house"
337176169	house	No name	No name	No name	"building":"house"
337176170	house	No name	No name	No name	"building":"house"
337176171	yes	No name	No name	No name	"building":"yes"
337176173	yes	No name	No name	No name	"building":"yes"
337176174	yes	No name	No name	No name	"building":"yes"
337176175	house	No name	No name	No name	"building":"house"
337176176	house	No name	No name	No name	"building":"house"
337176177	house	No name	No name	No name	"building":"house"
337176178	house	No name	No name	No name	"building":"house"
337176179	house	No name	No name	No name	"building":"house"
337176180	house	No name	No name	No name	"building":"house"
337176181	house	No name	No name	No name	"building":"house"
337176182	house	No name	No name	No name	"building":"house"
337176183	house	No name	No name	No name	"building":"house"
337176614	house	No name	No name	No name	"building":"house"
337176615	house	No name	No name	No name	"building":"house"
337176616	house	No name	No name	No name	"building":"house"
337176617	house	No name	No name	No name	"building":"house"
337176618	house	No name	No name	No name	"building":"house"
337176619	house	No name	No name	No name	"building":"house"
337176620	house	No name	No name	No name	"building":"house"
337176621	house	No name	No name	No name	"building":"house"
337176622	house	No name	No name	No name	"building":"house"
337176623	house	No name	No name	No name	"building":"house"
337183425	apartments	6	No name	No name	"addr:city":"Kuala Lumpur","addr:housenumber":"6","addr:postcode":"50100","addr:street":"Persiaran Capsquare","building":"apartments","building:levels":"32","name":"6Capsquare","name:zh":"开普广场"
337565538	yes	No name	No name	No name	"building":"yes","name":"Jakel Mall","name:ru":"магазин тканей многоэтажный","opening_hours":"Mo-Su 10:15-20:30","shop":"mall"
337567328	yes	No name	No name	No name	"building":"yes","name":"Menara Multi Purpose"
337567864	yes	No name	No name	No name	"building":"yes","name":"Haniffah","shop":"department_store"
337567865	yes	No name	No name	No name	"building":"yes","name":"DBKL foodcourt and parking"
338529195	yes	No name	No name	No name	"building":"yes"
339425175	yes	No name	No name	No name	"building":"yes"
339425176	roof	No name	No name	No name	"building":"roof"
339425177	yes	No name	No name	No name	"building":"yes"
339425178	apartments	No name	No name	No name	"building":"apartments"
339425180	yes	No name	No name	No name	"building":"yes"
339425181	apartments	No name	No name	No name	"building":"apartments"
341177631	yes	157	No name	No name	"addr:housenumber":"157","addr:postcode":"50450","addr:street":"Persiaran Hampshire","building":"yes","name":"Hampshire Place"
341177632	yes	No name	No name	No name	"building":"yes"
342447397	yes	No.2	No name	No name	"addr:city":"Kuala Lumpur","addr:housenumber":"No.2","addr:postcode":"55200","addr:street":"Jalan Gelugor","alt_name":"KWC Fashion Mall","building":"yes","name":"Kenanga Wholesale City","name:zh":"何清园批发城","opening_hours":"Su-Th 10:00-19:00","shop":"mall","short_name":"KWC","website":"http://www.kenangacity.com.my","wikidata":"Q6388788","wikipedia":"en:Kenanga Wholesale City"
343769223	yes	1	No name	No name	"addr:housenumber":"1","addr:postcode":"50200","addr:street":"Changkat Raja Chulan","building":"yes","email":"info@themaplesuite.com","name":"The Maple Suite","phone":"+603 20263333","source":"Local Knowledge","tourism":"apartment","website":"http://www.themaplesuite.com"
344396104	apartments	No name	No name	No name	"building":"apartments","name":"Pearl Point Condo"
344396105	apartments	No name	No name	No name	"building":"apartments"
344396106	office	No name	No name	No name	"building":"office","name":"TNB","name:zh":"国能"
344396107	apartments	No name	No name	No name	"building":"apartments","name":"Desa Cindaimas Condo"
344398148	apartments	No name	No name	No name	"addr:city":"Kuala Lumpur","addr:street":"Jalan Klang Lama","addr:suburb":"Kuchai Lama","building":"apartments","name":"PPR Seri Anggerik"
344398149	apartments	No name	No name	No name	"building":"apartments"
344398150	apartments	No name	No name	No name	"building":"apartments"
344398151	apartments	No name	No name	No name	"building":"apartments"
344398152	apartments	No name	No name	No name	"building":"apartments","name":"Meadow Park 1"
344398153	yes	No name	No name	No name	"building":"yes","name":"FGA"
344398154	yes	No name	No name	No name	"building":"yes","name":"TM"
344398155	apartments	No name	No name	No name	"building":"apartments"
344398156	apartments	No name	No name	No name	"building":"apartments"
344398157	yes	No name	No name	No name	"addr:city":"Kuala Lumpur","addr:street":"Jalan Kuchai Lama","building":"yes","name":"FGA"
344398158	apartments	No name	No name	No name	"building":"apartments"
344398159	apartments	No name	No name	No name	"building":"apartments"
344398160	apartments	No name	No name	No name	"building":"apartments","name":"Continental Heights Condo"
344398161	apartments	No name	No name	No name	"building":"apartments","name":"Meadow Park 3"
344398162	yes	No name	No name	No name	"building":"yes"
344398163	apartments	No name	No name	No name	"building":"apartments"
344398164	yes	No name	No name	No name	"building":"yes"
344398165	apartments	No name	No name	No name	"building":"apartments","name":"Meadow Park 2"
344398166	apartments	No name	No name	No name	"building":"apartments"
344399478	apartments	No name	No name	No name	"building":"apartments"
344399479	yes	No name	No name	No name	"building":"yes","name":"Wisma TM"
344399481	apartments	No name	No name	No name	"building":"apartments"
344399482	apartments	No name	No name	No name	"building":"apartments"
344399483	commercial	No name	No name	No name	"building":"commercial"
344399484	apartments	No name	No name	No name	"building":"apartments"
344399485	apartments	No name	No name	No name	"building":"apartments"
344399486	apartments	No name	No name	No name	"building":"apartments"
344399487	apartments	No name	No name	No name	"building":"apartments"
344399488	commercial	No name	No name	No name	"building":"commercial","name":"Faber Tower"
344400691	yes	No name	No name	No name	"building":"yes"
344400692	yes	No name	No name	No name	"building":"yes"
344400693	university	No name	No name	No name	"addr:city":"Kuala Lumpur","addr:street":"Jalan Pantai Baharu","building":"university","name":"Wisma R&D Universiti Malaya"
344400694	yes	No name	No name	No name	"building":"yes"
344400696	yes	No name	No name	No name	"addr:city":"Kuala Lumpur","addr:street":"Jalan Pantai Baharu","amenity":"police","building":"yes","name":"Balai Polis Pantai","name:en":"Pantai Police Station","name:zh":"班底警局"
344400697	yes	No name	No name	No name	"building":"yes"
344400700	yes	No name	No name	No name	"building":"yes"
344400702	yes	No name	No name	No name	"building":"yes"
344400703	yes	No name	No name	No name	"building":"yes"
344400707	yes	No name	No name	No name	"addr:city":"Kuala Lumpur","building":"yes","name":"UOA Pantai"
344400708	yes	No name	No name	No name	"building":"yes"
344400710	yes	No name	No name	No name	"building":"yes"
344400711	yes	No name	No name	No name	"building":"yes"
344400713	yes	No name	No name	No name	"building":"yes"
344400714	yes	No name	No name	No name	"building":"yes","name":"Zhen Bukit Pantai"
344404384	apartments	No name	No name	No name	"building":"apartments"
344404385	yes	No name	No name	No name	"building":"yes"
344404386	apartments	No name	No name	No name	"building":"apartments"
344404387	apartments	No name	No name	No name	"building":"apartments"
344404388	apartments	No name	No name	No name	"building":"apartments"
344404389	apartments	No name	No name	No name	"building":"apartments"
344404390	apartments	No name	No name	No name	"building":"apartments"
344404391	apartments	No name	No name	No name	"building":"apartments"
344404392	apartments	No name	No name	No name	"building":"apartments"
344404393	apartments	No name	No name	No name	"building":"apartments"
344404395	apartments	No name	No name	No name	"building":"apartments"
344404396	apartments	No name	No name	No name	"building":"apartments"
344404397	apartments	No name	No name	No name	"building":"apartments"
344404398	apartments	No name	No name	No name	"building":"apartments"
344420310	yes	No name	No name	No name	"building":"yes"
344420311	yes	No name	No name	No name	"building":"yes"
344420312	apartments	No name	No name	No name	"building":"apartments"
344420314	apartments	No name	No name	No name	"building":"apartments"
344420315	yes	No name	No name	No name	"building":"yes"
344420316	apartments	No name	No name	No name	"building":"apartments"
344420317	yes	No name	No name	No name	"building":"yes"
344420319	apartments	No name	No name	No name	"building":"apartments"
344420321	apartments	No name	No name	No name	"addr:city":"Kuala Lumpur","addr:neighbourhood":"Vista Angkasa","addr:postcode":"59200","building":"apartments","is_in:suburb":"Pantai Dalam","name":"Flat DBKL Kerinchi"
344420324	yes	No name	No name	No name	"building":"yes"
344420325	apartments	No name	No name	No name	"building":"apartments"
344420326	apartments	No name	No name	No name	"building":"apartments"
344420327	apartments	No name	No name	No name	"building":"apartments"
344420328	apartments	No name	No name	No name	"addr:city":"Kuala Lumpur","building":"apartments","name":"Blok 21 Taman Bukit Angkasa"
344420329	apartments	No name	No name	No name	"building":"apartments"
344420330	apartments	No name	No name	No name	"building":"apartments"
344420331	yes	No name	No name	No name	"building":"yes"
344420332	apartments	No name	No name	No name	"building":"apartments"
344420333	apartments	No name	No name	No name	"building":"apartments"
344420335	apartments	No name	No name	No name	"building":"apartments"
344420336	yes	No name	No name	No name	"building":"yes"
344420337	apartments	No name	No name	No name	"building":"apartments"
344420339	apartments	No name	No name	No name	"building":"apartments"
344420340	apartments	No name	No name	No name	"building":"apartments"
344420342	apartments	No name	No name	No name	"addr:city":"Kuala Lumpur","addr:neighbourhood":"Bangsar South","addr:postcode":"59200","building":"apartments","is_in:suburb":"Pantai Dalam","name":"Flat 17 Tingkat PKNS Kerinchi"
344420343	apartments	No name	No name	No name	"building":"apartments"
344420344	apartments	No name	No name	No name	"building":"apartments"
344420346	apartments	No name	No name	No name	"building":"apartments"
344420347	apartments	No name	No name	No name	"building":"apartments"
344420349	apartments	No name	No name	No name	"building":"apartments"
344420350	apartments	No name	No name	No name	"building":"apartments"
344427774	yes	No name	No name	No name	"building":"yes"
344427775	apartments	No name	No name	No name	"building":"apartments"
344427776	yes	No name	No name	No name	"building":"yes"
344427777	apartments	No name	No name	No name	"building":"apartments"
344427778	yes	No name	No name	No name	"building":"yes"
344427779	yes	No name	No name	No name	"building":"yes"
344427780	apartments	No name	No name	No name	"building":"apartments"
344427781	yes	No name	No name	No name	"building":"yes"
344427783	yes	No name	No name	No name	"building":"yes"
344427784	yes	No name	No name	No name	"building":"yes"
344427785	yes	No name	No name	No name	"building":"yes"
344427786	yes	No name	No name	No name	"building":"yes"
344427787	apartments	No name	No name	No name	"building":"apartments"
344427788	yes	No name	No name	No name	"building":"yes"
344427789	commercial	No name	No name	No name	"addr:city":"Kuala Lumpur","addr:street":"Jalan Klang Lama","building":"commercial","name":"Plaza Prima"
344427790	yes	No name	No name	No name	"building":"yes"
347127532	apartments	109	No name	No name	"addr:city":"Kuala Lumpur","addr:housenumber":"109","addr:postcode":"50350","addr:street":"Jalan 1/64D","building":"apartments","building:levels":"39","name":"Bistari Condo North Block","website":"http://www.BistariCondo.my"
347132581	commercial	No name	No name	No name	"addr:city":"Kuala Lumpur","building":"commercial","building:levels":"42","name":"Putra World Trade Center","name:zh":"布特拉世界贸易中心","short_name":"PWTC","website":"http://www.pwtc.my","wikidata":"Q7262403","wikipedia":"en:Putra World Trade Centre"
347134792	apartments	No name	No name	No name	"building":"apartments","name":"Menara Putra"
347135979	yes	No name	No name	No name	"amenity":"restaurant","building":"yes","capacity":"150","cuisine":"indian","name":"Nagas Indian Restaurant","opening_hours":"24/7","smoking":"yes","takeaway":"yes"
354089680	yes	No name	No name	No name	"building":"yes"
354089681	yes	No name	No name	No name	"building":"yes"
354089682	yes	No name	No name	No name	"building":"yes"
354089683	yes	No name	No name	No name	"building":"yes"
354089684	KLHO	44	No name	No name	"addr:city":"Damansara Heights","addr:housenumber":"44","addr:postcode":"50490","addr:street":"Jalan Dungun","building":"KLHO","name":"Indah Water Konsortium (IWK)","phone":"+603  2780 1100","website":"http://www.iwk.com.my","wikipedia":"en:Indah Water Konsortium"
354089685	yes	No name	No name	No name	"building":"yes","name":"Wisma UOA"
354089686	yes	No name	No name	No name	"building":"yes"
354089687	KLHO	44	No name	No name	"addr:city":"Damansara Heights","addr:housenumber":"44","addr:postcode":"50490","addr:street":"Jalan Dungun","building":"KLHO","name":"Indah Water Konsortium (IWK)","phone":"+603  2780 1100","website":"http://www.iwk.com.my","wikidata":"Q6015650","wikipedia":"en:Indah Water Konsortium"
354089691	yes	No name	No name	No name	"building":"yes"
354089692	yes	No name	No name	No name	"building":"yes"
354089694	yes	No name	No name	No name	"building":"yes"
354089695	yes	No name	No name	No name	"building":"yes"
354089697	yes	No name	No name	No name	"building":"yes"
354089699	yes	No name	No name	No name	"building":"yes"
354089700	yes	No name	No name	No name	"building":"yes"
354089702	KLHO	44	No name	No name	"addr:city":"Damansara Heights","addr:housenumber":"44","addr:postcode":"50490","addr:street":"Jalan Dungun","building":"KLHO","name":"Indah Water Konsortium (IWK)","phone":"+603 2780 1100","website":"http://www.iwk.com.my","wikipedia":"en:Indah Water Konsortium"
354089707	yes	No name	No name	No name	"building":"yes"
354090703	yes	No name	No name	No name	"building":"yes"
354090704	yes	No name	No name	No name	"building":"yes"
354090705	yes	No name	No name	No name	"building":"yes"
354090706	yes	No name	No name	No name	"building":"yes"
354090710	yes	No name	No name	No name	"building":"yes"
354090711	yes	No name	No name	No name	"building":"yes"
354090712	yes	No name	No name	No name	"building":"yes"
354090713	yes	No name	No name	No name	"building":"yes"
354090714	yes	No name	No name	No name	"building":"yes"
354090715	yes	No name	No name	No name	"building":"yes"
354090717	yes	No name	No name	No name	"building":"yes"
354090719	yes	No name	No name	No name	"building":"yes"
355080134	yes	No name	No name	No name	"building":"yes","building:levels":"21","name":"Fraser Residence Tower 1","source":"Bing"
355080136	yes	No name	No name	No name	"building":"yes","name":"Platinum Suites Sales Gallery","source":"Bing"
355080137	yes	No name	No name	No name	"building":"yes","source":"Bing"
355080138	yes	No name	No name	No name	"building":"yes","building:levels":"38","name":"Fraser Residence Tower 2","source":"Bing"
358002869	yes	No name	No name	No name	"building":"yes"
358002870	yes	No name	No name	No name	"building":"yes"
358002881	yes	No name	No name	No name	"building":"yes"
358002882	yes	No name	No name	No name	"building":"yes"
358002883	yes	No name	No name	No name	"building":"yes"
358002892	yes	No name	No name	No name	"building":"yes"
358002902	yes	No name	No name	No name	"building":"yes"
358002904	yes	No name	No name	No name	"building":"yes"
358002905	yes	No name	No name	No name	"building":"yes"
358002915	yes	No name	No name	No name	"building":"yes"
358002916	yes	No name	No name	No name	"building":"yes"
358002917	yes	No name	No name	No name	"building":"yes"
358002918	yes	No name	No name	No name	"building":"yes"
358002920	yes	No name	No name	No name	"building":"yes"
358002921	yes	No name	No name	No name	"building":"yes"
358002923	yes	No name	No name	No name	"building":"yes"
358002924	yes	No name	No name	No name	"building":"yes"
358003010	yes	No name	No name	No name	"building":"yes","source":"Bing"
358003011	yes	No name	No name	No name	"building":"yes","source":"Bing"
358003012	yes	No name	No name	No name	"building":"yes","source":"Bing"
358003013	yes	No name	No name	No name	"building":"yes","source":"Bing"
358003061	yes	No name	No name	No name	"building":"yes"
358003062	yes	No name	No name	No name	"building":"yes"
358003063	yes	No name	No name	No name	"building":"yes"
358003120	yes	No name	No name	No name	"building":"yes"
358003121	yes	No name	No name	No name	"building":"yes"
358003122	yes	No name	No name	No name	"building":"yes"
358003123	yes	No name	No name	No name	"building":"yes"
358003124	yes	No name	No name	No name	"building":"yes"
358003125	yes	No name	No name	No name	"building":"yes"
358003126	yes	No name	No name	No name	"building":"yes"
358003127	yes	No name	No name	No name	"building":"yes"
358003128	yes	No name	No name	No name	"building":"yes"
